filename,arm_name,n,median,q1,q3,mean,std,min,max,iqr
PMID 35240074a_Summary_SoE.pdf,Arm B (Placebo),1,55.0,55.0,55.0,55.0,,55.0,55.0,0.0
PMID 35240074a_Summary_SoE.pdf,Avatrombopag,1,57.0,57.0,57.0,57.0,,57.0,57.0,0.0
PMID 35240074a_Summary_SoE.pdf,Placebo,1,57.0,57.0,57.0,57.0,,57.0,57.0,0.0
PMID 35245446 CT_Summary_SoE.pdf,Arm A (Toripalimab + Paclitaxel + Cisplatin),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 35245446 CT_Summary_SoE.pdf,Arm B (Placebo + Paclitaxel + Cisplatin),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 35245446 CT_Summary_SoE.pdf,Group A (Toripalimab + Paclitaxel + Cisplatin),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 35245446 CT_Summary_SoE.pdf,Group B (Placebo + Paclitaxel + Cisplatin),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 35271306 a_Summary_SoE.pdf,Arm A (Modified ABFM Backbone),3,72.0,65.0,75.5,69.66666666666667,10.692676621563626,58.0,79.0,10.5
PMID 35271306 a_Summary_SoE.pdf,Arm B (ABFM + Bortezomib),1,80.0,80.0,80.0,80.0,,80.0,80.0,0.0
PMID 35271306 a_Summary_SoE.pdf,Arm B (Modified ABFM Backbone + Bortezomib),2,67.0,63.5,70.5,67.0,9.899494936611665,60.0,74.0,7.0
PMID 35290101 a_Summary_SoE.pdf,Arm I (Standard platinum-based chemotherapy),3,12.0,12.0,14.0,13.333333333333334,2.3094010767585034,12.0,16.0,2.0
PMID 35290101 a_Summary_SoE.pdf,Arm II (Single-agent olaparib),3,20.0,20.0,22.0,21.333333333333332,2.3094010767585034,20.0,24.0,2.0
PMID 35290101 a_Summary_SoE.pdf,Arm III (Combination of olaparib and cediranib),2,26.5,25.75,27.25,26.5,2.1213203435596424,25.0,28.0,1.5
PMID 35290101 a_Summary_SoE.pdf,Arm III (Olaparib and cediranib),1,21.0,21.0,21.0,21.0,,21.0,21.0,0.0
PMID 35298906 CT_Summary_SoE.pdf,Arm A (Rucaparib),2,16.0,16.0,16.0,16.0,0.0,16.0,16.0,0.0
PMID 35298906 CT_Summary_SoE.pdf,Arm B (Chemotherapy - Weekly Paclitaxel),1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 35298906 CT_Summary_SoE.pdf,Arm B (Chemotherapy),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 35298906 CT_Summary_SoE.pdf,Chemotherapy (Weekly Paclitaxel or Platinum-based),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 35298906 CT_Summary_SoE.pdf,Rucaparib (600 mg BID),1,16.0,16.0,16.0,16.0,,16.0,16.0,0.0
PMID 35320644 a_Summary_SoE.pdf,Arm A (DS-8201a / Trastuzumab deruxtecan),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 35320644 a_Summary_SoE.pdf,Arm A (Trastuzumab deruxtecan [DS-8201a]),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 35320644 a_Summary_SoE.pdf,Arm A (Trastuzumab deruxtecan),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 35320644 a_Summary_SoE.pdf,Arm B (Ado-trastuzumab emtansine [T-DM1]),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 35320644 a_Summary_SoE.pdf,Arm B (Ado-trastuzumab emtansine),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 35320644 a_Summary_SoE.pdf,Arm B (T-DM1 / Ado-trastuzumab emtansine),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 35331641 CT_Summary_SoE.pdf,Arm A (Veliparib + Carboplatin + Paclitaxel),3,20.0,19.5,20.0,19.666666666666668,0.5773502691896263,19.0,20.0,0.5
PMID 35331641 CT_Summary_SoE.pdf,Arm B (Investigator's Choice Platinum Doublet),2,19.5,19.25,19.75,19.5,0.7071067811865476,19.0,20.0,0.5
PMID 35331641 CT_Summary_SoE.pdf,Arm B (Investigator's Choice of Platinum Doublet Chemotherapy),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 35367007a_Summary_SoE.pdf,Arm A (Pembrolizumab),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 35367007a_Summary_SoE.pdf,Arm B (Placebo),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 35367007a_Summary_SoE.pdf,Pembrolizumab,1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 35367007a_Summary_SoE.pdf,Pembrolizumab (200 mg IV Q3W),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 35367007a_Summary_SoE.pdf,Placebo,1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 35367007a_Summary_SoE.pdf,Placebo (Saline solution IV Q3W),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 35403841 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),1,9.0,9.0,9.0,9.0,,9.0,9.0,0.0
PMID 35403841 a_Summary_SoE.pdf,Arm A (Nivolumab plus Ipilimumab),2,10.5,9.75,11.25,10.5,2.1213203435596424,9.0,12.0,1.5
PMID 35403841 a_Summary_SoE.pdf,Arm B (Platinum-Doublet Chemotherapy),3,12.0,12.0,13.5,13.0,1.7320508075688772,12.0,15.0,1.5
PMID 35403841 a_Summary_SoE.pdf,Arm C (Nivolumab + Platinum-Doublet Chemotherapy),1,12.0,12.0,12.0,12.0,,12.0,12.0,0.0
PMID 35403841 a_Summary_SoE.pdf,Arm C (Nivolumab plus Platinum-Doublet Chemotherapy),2,13.5,12.75,14.25,13.5,2.1213203435596424,12.0,15.0,1.5
PMID 35419607 CT_Summary_SoE.pdf,Arm RT + Nivolumab,2,49.5,46.75,52.25,49.5,7.7781745930520225,44.0,55.0,5.5
PMID 35419607 CT_Summary_SoE.pdf,Arm RT + Temozolomide,1,56.0,56.0,56.0,56.0,,56.0,56.0,0.0
PMID 35419607 CT_Summary_SoE.pdf,Arm RT + Temozolomide (TMZ),1,50.0,50.0,50.0,50.0,,50.0,50.0,0.0
PMID 35419607 CT_Summary_SoE.pdf,RT + Nivolumab,1,51.0,51.0,51.0,51.0,,51.0,51.0,0.0
PMID 35419607 CT_Summary_SoE.pdf,RT + Temozolomide,1,48.0,48.0,48.0,48.0,,48.0,48.0,0.0
PMID 35427471 CT_Summary_SoE.pdf,Arm 1: Pembrolizumab (MK-3475),3,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 35427471 CT_Summary_SoE.pdf,Arm 2: Standard of Care (SOC) Chemotherapy,3,27.0,27.0,28.5,28.0,1.7320508075688772,27.0,30.0,1.5
PMID 35442766 a_Summary_SoE.pdf,Arm A (Tislelizumab),3,22.0,22.0,23.0,22.666666666666668,1.1547005383792517,22.0,24.0,1.0
PMID 35442766 a_Summary_SoE.pdf,Arm B (Investigator Chosen Chemotherapy),1,55.0,55.0,55.0,55.0,,55.0,55.0,0.0
PMID 35442766 a_Summary_SoE.pdf,Arm B (Investigator-Chosen Chemotherapy - Q3W Regimen),1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 35442766 a_Summary_SoE.pdf,Arm B (Investigator-Chosen Chemotherapy),1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 35443108 a_Summary_SoE.pdf,Arm A (AG-120 + Azacitidine),2,98.0,98.0,98.0,98.0,0.0,98.0,98.0,0.0
PMID 35443108 a_Summary_SoE.pdf,Arm A (AG-120 [Ivosidenib] + Azacitidine),1,98.0,98.0,98.0,98.0,,98.0,98.0,0.0
PMID 35443108 a_Summary_SoE.pdf,Arm B (Placebo + Azacitidine),3,98.0,98.0,98.0,98.0,0.0,98.0,98.0,0.0
PMID 35446628 a_Summary_SoE.pdf,Arm 1 (ADT + TAK-700),3,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0
PMID 35446628 a_Summary_SoE.pdf,Arm 2 (ADT + Bicalutamide),3,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0
PMID 35511454 CT_Summary_SoE.pdf,Arm A (RT + TMZ + Nivolumab),3,61.0,58.0,62.0,59.666666666666664,4.163331998932264,55.0,63.0,4.0
PMID 35511454 CT_Summary_SoE.pdf,Arm B (RT + TMZ + Placebo),3,61.0,58.0,62.0,59.666666666666664,4.163331998932264,55.0,63.0,4.0
PMID 35552364 a_Summary_SoE.pdf,Arm A (NKTR-102 / etirinotecan pegol),1,35.0,35.0,35.0,35.0,,35.0,35.0,0.0
PMID 35552364 a_Summary_SoE.pdf,Arm A (NKTR-102 [etirinotecan pegol]),1,35.0,35.0,35.0,35.0,,35.0,35.0,0.0
PMID 35552364 a_Summary_SoE.pdf,Arm A (NKTR-102),1,35.0,35.0,35.0,35.0,,35.0,35.0,0.0
PMID 35552364 a_Summary_SoE.pdf,Arm B (Treatment of Physician's Choice [TPC]),1,35.0,35.0,35.0,35.0,,35.0,35.0,0.0
PMID 35552364 a_Summary_SoE.pdf,Arm B (Treatment of Physician's Choice),2,35.0,35.0,35.0,35.0,0.0,35.0,35.0,0.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 1 (Prostate Bed Radiotherapy alone),3,43.0,42.0,43.0,42.333333333333336,1.154700538379251,41.0,43.0,1.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 2 (Prostate Bed Radiotherapy + NC-STAD),2,44.0,44.0,44.0,44.0,0.0,44.0,44.0,0.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 2 (Prostate Bed Radiotherapy + STAD),1,42.0,42.0,42.0,42.0,,42.0,42.0,0.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 3 (Pelvic Lymph Node Radiotherapy + PBRT + NC-STAD),2,44.0,44.0,44.0,44.0,0.0,44.0,44.0,0.0
PMID 35569466 CT_Summary_SoE.pdf,Arm 3 (Pelvic Lymph Node Radiotherapy + Prostate Bed Radiotherapy + STAD),1,42.0,42.0,42.0,42.0,,42.0,42.0,0.0
PMID 35580297 a_Summary_SoE.pdf,Arm A (HS-10296),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 35580297 a_Summary_SoE.pdf,Arm B (Gefitinib),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 35580297 a_Summary_SoE.pdf,Gefitinib,1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 35580297 a_Summary_SoE.pdf,Gefitinib Group,1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 35580297 a_Summary_SoE.pdf,HS-10296,1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 35580297 a_Summary_SoE.pdf,HS-10296 Group,1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 35584336 a_Summary_SoE.pdf,Arm A (Elacestrant),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 35584336 a_Summary_SoE.pdf,Arm B (SOC - Fulvestrant),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 35584336 a_Summary_SoE.pdf,Elacestrant,2,15.0,15.0,15.0,15.0,0.0,15.0,15.0,0.0
PMID 35584336 a_Summary_SoE.pdf,Standard of Care (Fulvestrant or Aromatase Inhibitor),1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 35584336 a_Summary_SoE.pdf,Standard of Care (SOC) monotherapy,1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 35608580 a_Summary_SoE.pdf,Arm 1 (Metformin),3,2.0,2.0,3.0,2.6666666666666665,1.1547005383792515,2.0,4.0,1.0
PMID 35608580 a_Summary_SoE.pdf,Arm 2 (Placebo),3,2.0,2.0,3.0,2.6666666666666665,1.1547005383792515,2.0,4.0,1.0
PMID 35657079 a_Summary_SoE.pdf,Arm A (Placebo + BR),2,26.0,26.0,26.0,26.0,0.0,26.0,26.0,0.0
PMID 35657079 a_Summary_SoE.pdf,Arm A (Placebo + Bendamustine and Rituximab),1,26.0,26.0,26.0,26.0,,26.0,26.0,0.0
PMID 35657079 a_Summary_SoE.pdf,Arm B (Ibrutinib + BR),2,26.0,26.0,26.0,26.0,0.0,26.0,26.0,0.0
PMID 35657079 a_Summary_SoE.pdf,Arm B (Ibrutinib + Bendamustine and Rituximab),1,26.0,26.0,26.0,26.0,,26.0,26.0,0.0
PMID 35660812 a_Summary_SoE.pdf,Arm A (Conventional Dose RVD),1,42.0,42.0,42.0,42.0,,42.0,42.0,0.0
PMID 35660812 a_Summary_SoE.pdf,Arm A (Conventional RVD),1,42.0,42.0,42.0,42.0,,42.0,42.0,0.0
PMID 35660812 a_Summary_SoE.pdf,Arm A (RVD Conventional Dose),1,50.0,50.0,50.0,50.0,,50.0,50.0,0.0
PMID 35660812 a_Summary_SoE.pdf,Arm B (RVD + HDT/PBSCT),1,59.0,59.0,59.0,59.0,,59.0,59.0,0.0
PMID 35660812 a_Summary_SoE.pdf,Arm B (RVD + PBSCT),1,53.0,53.0,53.0,53.0,,53.0,53.0,0.0
PMID 35660812 a_Summary_SoE.pdf,Arm B (RVD plus HDT/PBSCT),1,51.0,51.0,51.0,51.0,,51.0,51.0,0.0
PMID 35665782 a_Summary_SoE.pdf,Arm A (DS-8201a),2,21.0,20.5,21.5,21.0,1.4142135623730951,20.0,22.0,1.0
PMID 35665782 a_Summary_SoE.pdf,Arm B (Physician's Choice),1,22.0,22.0,22.0,22.0,,22.0,22.0,0.0
PMID 35665782 a_Summary_SoE.pdf,"Arm B (Physician's Choice: Capecitabine, Eribulin, Gemcitabine, Paclitaxel, Nab-paclitaxel)",1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 35665782 a_Summary_SoE.pdf,DS-8201a,1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 35665782 a_Summary_SoE.pdf,"Physician's Choice (Capecitabine, Eribulin, Gemcitabine, Paclitaxel, or Nab-paclitaxel)",1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 35704479 a_Summary_SoE.pdf,Active Monitoring Arm,3,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0
PMID 35704479 a_Summary_SoE.pdf,Treatment Arm (Topical Therapy),1,5.0,5.0,5.0,5.0,,5.0,5.0,0.0
PMID 35704479 a_Summary_SoE.pdf,Treatment Arm (Topical/Ablative/Surgery),2,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0
PMID 35728048 a_Summary_SoE.pdf,Arm A (Pevonedistat + Azacitidine),1,100.0,100.0,100.0,100.0,,100.0,100.0,0.0
PMID 35728048 a_Summary_SoE.pdf,Arm B (Azacitidine alone),1,100.0,100.0,100.0,100.0,,100.0,100.0,0.0
PMID 35728048 a_Summary_SoE.pdf,Azacitidine alone,2,74.0,61.0,87.0,74.0,36.76955262170047,48.0,100.0,26.0
PMID 35728048 a_Summary_SoE.pdf,Pevonedistat + Azacitidine,2,74.0,61.0,87.0,74.0,36.76955262170047,48.0,100.0,26.0
PMID 35759733a_Summary_SoE.pdf,Regimen I (CT-2103),3,24.0,18.5,25.0,21.0,7.0,13.0,26.0,6.5
PMID 35759733a_Summary_SoE.pdf,Regimen II (Paclitaxel),3,24.0,18.5,25.0,21.0,7.0,13.0,26.0,6.5
PMID 35759733a_Summary_SoE.pdf,Regimen III (No treatment / Surveillance),2,13.5,12.75,14.25,13.5,2.1213203435596424,12.0,15.0,1.5
PMID 35759733a_Summary_SoE.pdf,Regimen III (Surveillance),1,12.0,12.0,12.0,12.0,,12.0,12.0,0.0
PMID 35763704 a_Summary_SoE.pdf,Arm A (Atezolizumab + ddAC-PacHP),3,20.0,20.0,24.0,22.666666666666668,4.618802153517007,20.0,28.0,4.0
PMID 35763704 a_Summary_SoE.pdf,Arm B (Placebo + ddAC-PacHP),3,20.0,20.0,24.0,22.666666666666668,4.618802153517007,20.0,28.0,4.0
PMID 35810754 CT_Summary_SoE.pdf,Arm A (Zanubrutinib),1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 35810754 CT_Summary_SoE.pdf,Arm A and C (Zanubrutinib),1,9.0,9.0,9.0,9.0,,9.0,9.0,0.0
PMID 35810754 CT_Summary_SoE.pdf,Arm A/C (Zanubrutinib),1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 35810754 CT_Summary_SoE.pdf,Arm B (Bendamustine + Rituximab),3,17.0,16.5,17.5,17.0,1.0,16.0,18.0,1.0
PMID 35810754 CT_Summary_SoE.pdf,Arm D (Venetoclax + Zanubrutinib),3,17.0,15.5,18.0,16.666666666666668,2.516611478423583,14.0,19.0,2.5
PMID 35857290 a_Summary_SoE.pdf,Arm A (SGX301 + Light),1,47.0,47.0,47.0,47.0,,47.0,47.0,0.0
PMID 35857290 a_Summary_SoE.pdf,Arm A (SGX301 0.25% synthetic hypericin),1,47.0,47.0,47.0,47.0,,47.0,47.0,0.0
PMID 35857290 a_Summary_SoE.pdf,Arm A (SGX301 Ointment),1,47.0,47.0,47.0,47.0,,47.0,47.0,0.0
PMID 35857290 a_Summary_SoE.pdf,Arm B (Placebo + Light),1,47.0,47.0,47.0,47.0,,47.0,47.0,0.0
PMID 35857290 a_Summary_SoE.pdf,Arm B (Placebo Ointment),2,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0
PMID 35922251 CT_Summary_SoE.pdf,Arm 1 (Cemiplimab),1,24.0,24.0,24.0,24.0,,24.0,24.0,0.0
PMID 35922251 CT_Summary_SoE.pdf,Arm 1: Cemiplimab (REGN2810),1,24.0,24.0,24.0,24.0,,24.0,24.0,0.0
PMID 35922251 CT_Summary_SoE.pdf,Arm 2 (IC Chemotherapy - Topotecan),1,96.0,96.0,96.0,96.0,,96.0,96.0,0.0
PMID 35922251 CT_Summary_SoE.pdf,Arm 2: Investigator's Choice (IC) Chemotherapy,1,42.0,42.0,42.0,42.0,,42.0,42.0,0.0
PMID 35922251 CT_Summary_SoE.pdf,Arm A (Cemiplimab),1,24.0,24.0,24.0,24.0,,24.0,24.0,0.0
PMID 35922251 CT_Summary_SoE.pdf,Arm B (Investigator's Choice Chemotherapy),1,42.0,42.0,42.0,42.0,,42.0,42.0,0.0
PMID 35947817 a_Summary_SoE.pdf,Arm A (DCC-2618),3,19.0,15.5,19.5,17.0,4.358898943540674,12.0,20.0,4.0
PMID 35947817 a_Summary_SoE.pdf,Arm B (Sunitinib),3,19.0,15.5,19.5,17.0,4.358898943540674,12.0,20.0,4.0
PMID 36070540 a_Summary_SoE.pdf,Arm 1 (OTL38 + Fluorescent Imaging),1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 36070540 a_Summary_SoE.pdf,Arm 2 (OTL38 + No-Fluorescent Imaging),1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 36070540 a_Summary_SoE.pdf,Arm A (Fluorescent Imaging),1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 36070540 a_Summary_SoE.pdf,Arm B (No Fluorescent Imaging),1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 36070540 a_Summary_SoE.pdf,OTL38 + Fluorescent Imaging,1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 36070540 a_Summary_SoE.pdf,OTL38 + No Fluorescent Imaging,1,4.0,4.0,4.0,4.0,,4.0,4.0,0.0
PMID 36099926 a_Summary_SoE.pdf,Arm A (Atezolizumab),3,18.0,17.5,18.0,17.666666666666668,0.5773502691896255,17.0,18.0,0.5
PMID 36099926 a_Summary_SoE.pdf,Arm B (Placebo),3,18.0,17.5,18.0,17.666666666666668,0.5773502691896255,17.0,18.0,0.5
PMID 36108662 CT_Summary_SoE.pdf,Control Arm (Placebo),3,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 36108662 CT_Summary_SoE.pdf,Experimental Arm (Pembrolizumab),3,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 36155117 CT_Summary_SoE.pdf,Arm A (Palbociclib + Letrozole),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 36155117 CT_Summary_SoE.pdf,Arm A (Palbociclib plus letrozole),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 36155117 CT_Summary_SoE.pdf,Arm B (Placebo + Letrozole),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 36155117 CT_Summary_SoE.pdf,Arm B (Placebo plus letrozole),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 36162037 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),3,25.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0
PMID 36162037 a_Summary_SoE.pdf,Arm B (Nivolumab Monotherapy),3,25.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0
PMID 36265504 a_Summary_SoE.pdf,Arm A (Enzalutamide + Docetaxel + Prednisolone),3,25.0,18.5,25.0,20.666666666666668,7.505553499465135,12.0,25.0,6.5
PMID 36265504 a_Summary_SoE.pdf,Arm B (Placebo + Docetaxel + Prednisolone),3,25.0,18.5,25.0,20.666666666666668,7.505553499465135,12.0,25.0,6.5
PMID 36308441 a_Summary_SoE.pdf,Arm A: CaM 2 µmol/kg + mFOLFOX6,1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 36308441 a_Summary_SoE.pdf,Arm B: CaM 5 µmol/kg + mFOLFOX6,1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 36308441 a_Summary_SoE.pdf,Arm C: Placebo + mFOLFOX6,1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 36308441 a_Summary_SoE.pdf,CaM 2 µmol/kg + mFOLFOX6,2,15.0,14.5,15.5,15.0,1.4142135623730951,14.0,16.0,1.0
PMID 36308441 a_Summary_SoE.pdf,CaM 5 µmol/kg + mFOLFOX6,2,15.0,14.5,15.5,15.0,1.4142135623730951,14.0,16.0,1.0
PMID 36308441 a_Summary_SoE.pdf,Placebo + mFOLFOX6,2,15.0,14.5,15.5,15.0,1.4142135623730951,14.0,16.0,1.0
PMID 36322844 a_Summary_SoE.pdf,Arm A (ABVE-PC Standard Arm),1,24.0,24.0,24.0,24.0,,24.0,24.0,0.0
PMID 36322844 a_Summary_SoE.pdf,Arm A (ABVE-PC),2,32.5,28.75,36.25,32.5,10.606601717798213,25.0,40.0,7.5
PMID 36322844 a_Summary_SoE.pdf,Arm B (Bv-AVEPC Experimental Arm),1,24.0,24.0,24.0,24.0,,24.0,24.0,0.0
PMID 36322844 a_Summary_SoE.pdf,Arm B (Bv-AVEPC),2,32.5,28.75,36.25,32.5,10.606601717798213,25.0,40.0,7.5
PMID 36327426 a_Summary_SoE.pdf,Arm 1 (Durvalumab + Tremelimumab + SoC Chemotherapy),3,19.0,19.0,21.0,20.333333333333332,2.3094010767585034,19.0,23.0,2.0
PMID 36327426 a_Summary_SoE.pdf,Arm 2 (Durvalumab + SoC Chemotherapy),3,19.0,19.0,21.0,20.333333333333332,2.3094010767585034,19.0,23.0,2.0
PMID 36327426 a_Summary_SoE.pdf,Arm 3 (SoC Chemotherapy alone),2,24.0,22.5,25.5,24.0,4.242640687119285,21.0,27.0,3.0
PMID 36327426 a_Summary_SoE.pdf,Arm 3 (SoC Chemotherapy),1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 36346687 CT_Summary_SoE.pdf,Arm A (Capecitabine),3,10.0,10.0,10.5,10.333333333333334,0.5773502691896258,10.0,11.0,0.5
PMID 36346687 CT_Summary_SoE.pdf,Arm B (Observation),3,5.0,4.5,7.5,6.333333333333333,3.2145502536643185,4.0,10.0,3.0
PMID 36455168 a_Summary_SoE.pdf,Arm A (Pembrolizumab + BSC),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 36455168 a_Summary_SoE.pdf,Arm B (Placebo + BSC),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 36455168 a_Summary_SoE.pdf,Pembrolizumab + Best Supportive Care,1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 36455168 a_Summary_SoE.pdf,Placebo + Best Supportive Care,1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 36473143 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),3,27.0,27.0,27.0,27.0,0.0,27.0,27.0,0.0
PMID 36473143 a_Summary_SoE.pdf,Arm B (EXTREME Regimen),2,62.0,57.5,66.5,62.0,12.727922061357855,53.0,71.0,9.0
PMID 36473143 a_Summary_SoE.pdf,Arm B (EXTREME Regimen: Cetuximab + Cisplatin/Carboplatin + Fluorouracil),1,53.0,53.0,53.0,53.0,,53.0,53.0,0.0
PMID 36503738 CT_Summary_SoE.pdf,Arm 1 (BBI-608 + FOLFIRI),2,27.0,27.0,27.0,27.0,0.0,27.0,27.0,0.0
PMID 36503738 CT_Summary_SoE.pdf,Arm 1 (BBI-608 plus FOLFIRI),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 36503738 CT_Summary_SoE.pdf,Arm 2 (FOLFIRI alone),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 36503738 CT_Summary_SoE.pdf,Arm 2 (FOLFIRI),2,27.0,27.0,27.0,27.0,0.0,27.0,27.0,0.0
PMID 36521097 a_Summary_SoE.pdf,Arm A (nab-Paclitaxel + Gemcitabine),1,21.0,21.0,21.0,21.0,,21.0,21.0,0.0
PMID 36521097 a_Summary_SoE.pdf,Arm A (nab-paclitaxel + gemcitabine),1,21.0,21.0,21.0,21.0,,21.0,21.0,0.0
PMID 36521097 a_Summary_SoE.pdf,Arm A (nab-paclitaxel plus gemcitabine),1,21.0,21.0,21.0,21.0,,21.0,21.0,0.0
PMID 36521097 a_Summary_SoE.pdf,Arm B (Gemcitabine alone),1,21.0,21.0,21.0,21.0,,21.0,21.0,0.0
PMID 36521097 a_Summary_SoE.pdf,Arm B (gemcitabine alone),2,21.0,21.0,21.0,21.0,0.0,21.0,21.0,0.0
PMID 36535566 CT_Summary_SoE.pdf,Arm 1 (Pembrolizumab),2,26.0,26.0,26.0,26.0,0.0,26.0,26.0,0.0
PMID 36535566 CT_Summary_SoE.pdf,Arm 1: Pembrolizumab (MK-3475),1,26.0,26.0,26.0,26.0,,26.0,26.0,0.0
PMID 36535566 CT_Summary_SoE.pdf,Arm 2 (Standard of Care - Gemcitabine),2,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0
PMID 36535566 CT_Summary_SoE.pdf,Arm 2: Standard of Care (Gemcitabine),1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 36541957 a_Summary_SoE.pdf,Arm A (Ibrutinib + CIT),3,27.0,18.5,33.0,25.333333333333332,14.571661996262929,10.0,39.0,14.5
PMID 36541957 a_Summary_SoE.pdf,Arm B (CIT alone),3,25.0,16.5,30.5,23.0,14.106735979665885,8.0,36.0,14.0
PMID 36623230 a_Summary_SoE.pdf,Arm A (Standard Thoracic Radiotherapy 45 Gy BID + Chemotherapy),1,38.0,38.0,38.0,38.0,,38.0,38.0,0.0
PMID 36623230 a_Summary_SoE.pdf,Arm A (Standard Thoracic Radiotherapy 45 Gy BID),1,42.0,42.0,42.0,42.0,,42.0,42.0,0.0
PMID 36623230 a_Summary_SoE.pdf,Arm A (Standard Thoracic Radiotherapy),1,29.0,29.0,29.0,29.0,,29.0,29.0,0.0
PMID 36623230 a_Summary_SoE.pdf,Arm B (High-Dose Thoracic Radiotherapy 70 Gy QD + Chemotherapy),1,52.0,52.0,52.0,52.0,,52.0,52.0,0.0
