filename,intervention_type,pos_idx,core_treatment_screening,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,total_screening,total_1_month,total_3_months,total_6_months,total_9_months,total_12_months,n_runs,sponsor_binary,disease_site,treatment_modality,start_year,pct_core_treatment,pct_imaging_diagnostics,pct_labs,pct_clinic_visits,pct_research
PMID 35240074a_Summary_SoE.pdf,intervention,0,0.0,4.0,9.5,19.5,28.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.5,7.5,10.5,14.0,18.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,7.5,17.0,30.0,42.5,57.0,2,Industry,Multiple,Other,2018,68.42105263157895,0.0,31.57894736842105,0.0,31.57894736842105
PMID 35245446 CT_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2,Industry,GI,Immunotherapy,2019,100.0,0.0,0.0,0.0,0.0
PMID 35245446 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2,Industry,GI,Immunotherapy,2019,100.0,0.0,0.0,0.0,0.0
PMID 35271306 a_Summary_SoE.pdf,control,0,0.0,7.0,27.0,41.5,57.0,65.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.0,28.0,43.5,59.0,68.5,2,Non-Industry,Heme,Targeted Therapy,2014,95.62043795620438,0.7299270072992701,3.64963503649635,0.0,4.3795620437956195
PMID 35271306 a_Summary_SoE.pdf,intervention,0,0.0,8.0,28.0,43.0,58.5,67.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.0,29.0,45.0,60.5,70.0,2,Non-Industry,Heme,Targeted Therapy,2014,95.71428571428572,0.7142857142857143,3.571428571428571,0.0,4.285714285714286
PMID 35290101 a_Summary_SoE.pdf,control,0,0.0,3.0,7.0,9.0,9.0,9.0,1.0,0.0,0.0,1.5,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,2.0,3.0,7.0,11.0,12.5,14.0,2,Industry,GYN,Targeted Therapy,2016,64.28571428571429,28.57142857142857,0.0,7.142857142857142,28.57142857142857
PMID 35290101 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,4.5,6.0,1.0,3.0,5.5,8.5,10.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,11.5,15.0,20.0,2,Industry,GYN,Targeted Therapy,2016,0.0,30.0,70.0,0.0,100.0
PMID 35290101 a_Summary_SoE.pdf,intervention,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,4.5,6.0,1.0,4.5,8.5,11.5,13.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,10.0,14.5,18.0,23.0,2,Industry,GYN,Targeted Therapy,2016,0.0,26.08695652173913,73.91304347826086,0.0,99.99999999999999
PMID 35298906 CT_Summary_SoE.pdf,control,0,0.0,4.0,10.0,19.5,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.5,1.0,3.0,4.0,10.0,19.5,26.0,27.0,2,Industry,GYN,Targeted Therapy,2017,88.88888888888889,1.8518518518518516,5.555555555555555,3.7037037037037033,7.4074074074074066
PMID 35298906 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,12.0,16.0,2,Industry,GYN,Targeted Therapy,2017,87.5,0.0,12.5,0.0,12.5
PMID 35320644 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,11.0,15.0,20.0,2,Industry,Breast,Targeted Therapy,2018,90.0,0.0,10.0,0.0,10.0
PMID 35320644 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,11.0,15.0,20.0,2,Industry,Breast,Targeted Therapy,2018,90.0,0.0,10.0,0.0,10.0
PMID 35331641 CT_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,4.0,7.0,11.0,15.0,20.0,2,Industry,Thor,Targeted Therapy,2014,90.0,0.0,7.5,2.5,7.5
PMID 35331641 CT_Summary_SoE.pdf,intervention,0,0.0,2.5,5.5,9.5,13.5,18.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,15.0,20.0,2,Industry,Thor,Targeted Therapy,2014,92.5,0.0,7.5,0.0,7.5
PMID 35367007a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,5.0,9.0,13.0,17.5,2,Industry,Skin,Immunotherapy,2018,97.14285714285714,2.857142857142857,0.0,0.0,2.857142857142857
PMID 35367007a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,5.0,9.0,13.0,17.5,2,Industry,Skin,Immunotherapy,2018,97.14285714285714,2.857142857142857,0.0,0.0,2.857142857142857
PMID 35403841 a_Summary_SoE.pdf,control,0,0.0,4.0,7.0,7.0,7.0,7.0,1.0,0.0,0.5,1.5,2.5,3.5,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,4.0,8.5,10.5,12.0,13.5,2,Industry,Thor,Immunotherapy,2017,51.85185185185185,25.925925925925924,14.814814814814813,7.4074074074074066,40.74074074074073
PMID 35403841 a_Summary_SoE.pdf,intervention,0,0.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,0.5,1.5,2.5,3.5,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,3.0,5.5,7.5,9.0,10.5,2,Industry,Thor,Immunotherapy,2017,38.095238095238095,33.33333333333333,19.047619047619047,9.523809523809524,52.38095238095238
PMID 35403841 a_Summary_SoE.pdf,intervention,1,0.0,4.0,7.0,7.0,7.0,7.0,1.0,0.0,0.5,1.5,2.5,3.5,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,4.0,8.5,10.5,12.0,13.5,2,Industry,Thor,Immunotherapy,2017,51.85185185185185,25.925925925925924,14.814814814814813,7.4074074074074066,40.74074074074073
PMID 35419607 CT_Summary_SoE.pdf,control,0,0.0,20.0,32.5,32.5,32.5,32.5,1.0,0.0,1.5,3.0,4.5,6.5,0.0,0.0,1.5,7.5,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,35.5,43.0,49.0,52.0,2,Industry,CNS,Immunotherapy,2016,62.5,12.5,25.0,0.0,37.5
PMID 35419607 CT_Summary_SoE.pdf,intervention,0,0.0,20.0,36.0,39.5,43.0,46.5,1.0,0.0,1.5,3.0,4.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,37.5,42.5,47.5,53.0,2,Industry,CNS,Immunotherapy,2016,87.73584905660378,12.264150943396226,0.0,0.0,12.264150943396226
PMID 35427471 CT_Summary_SoE.pdf,control,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.5,0.5,1.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,7.5,13.5,21.0,28.5,2,Industry,GI,Immunotherapy,2015,94.73684210526315,5.263157894736842,0.0,0.0,5.263157894736842
PMID 35427471 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,5.0,9.0,13.0,18.0,2,Industry,GI,Immunotherapy,2015,100.0,0.0,0.0,0.0,0.0
PMID 35442766 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.5,15.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,19.5,28.0,38.5,2,Industry,HN,Immunotherapy,2018,46.75324675324675,0.0,53.246753246753244,0.0,53.246753246753244
PMID 35442766 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,13.0,17.0,23.0,2,Industry,HN,Immunotherapy,2018,78.26086956521739,0.0,21.73913043478261,0.0,21.73913043478261
PMID 35443108 a_Summary_SoE.pdf,control,0,0.0,9.0,27.0,49.0,70.0,92.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,4.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,12.0,32.0,55.0,76.0,98.0,2,Industry,Heme,Chemotherapy,2017,93.87755102040816,2.0408163265306123,4.081632653061225,0.0,6.122448979591837
PMID 35443108 a_Summary_SoE.pdf,intervention,0,0.0,9.0,27.0,49.0,70.0,92.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,4.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,12.0,32.0,55.0,76.0,98.0,2,Industry,Heme,Chemotherapy,2017,93.87755102040816,2.0408163265306123,4.081632653061225,0.0,6.122448979591837
PMID 35446628 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,5.0,7.0,2,Non-Industry,GU,Endocrine,2013,71.42857142857143,0.0,28.57142857142857,0.0,28.57142857142857
PMID 35446628 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,5.0,7.0,2,Non-Industry,GU,Endocrine,2013,71.42857142857143,0.0,28.57142857142857,0.0,28.57142857142857
PMID 35511454 CT_Summary_SoE.pdf,control,0,0.0,21.0,36.0,40.0,43.0,47.0,0.5,0.0,1.0,2.5,4.0,6.0,0.5,0.0,1.0,5.0,8.5,9.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,21.0,38.0,47.5,55.5,62.0,2,Industry,CNS,Immunotherapy,2016,75.80645161290323,9.67741935483871,14.516129032258066,0.0,24.193548387096776
PMID 35511454 CT_Summary_SoE.pdf,intervention,0,0.0,21.0,36.0,40.0,43.0,47.0,0.5,0.0,1.0,2.5,4.0,6.0,0.5,0.0,1.0,5.0,8.5,9.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,21.0,38.0,47.5,55.5,62.0,2,Industry,CNS,Immunotherapy,2016,75.80645161290323,9.67741935483871,14.516129032258066,0.0,24.193548387096776
PMID 35552364 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,1.0,3.0,4.0,5.0,0.5,1.0,3.0,5.0,9.0,12.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,17.0,26.0,35.0,2,Industry,Breast,Chemotherapy,2016,51.42857142857142,14.285714285714285,34.285714285714285,0.0,48.57142857142857
PMID 35552364 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,1.0,3.0,4.0,5.0,0.5,1.0,3.0,5.0,9.0,12.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,17.0,26.0,35.0,2,Industry,Breast,Chemotherapy,2016,51.42857142857142,14.285714285714285,34.285714285714285,0.0,48.57142857142857
PMID 35569466 CT_Summary_SoE.pdf,control,0,0.0,21.0,38.0,38.0,38.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,4.5,21.0,38.0,40.0,41.0,42.0,2,Non-Industry,GU,Radiation,2008,90.47619047619048,0.0,9.523809523809524,0.0,9.523809523809524
PMID 35569466 CT_Summary_SoE.pdf,intervention,0,0.0,1.0,23.0,39.0,39.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,4.5,1.0,24.0,41.0,42.0,43.0,2,Non-Industry,GU,Radiation,2008,90.69767441860465,0.0,9.30232558139535,0.0,9.30232558139535
PMID 35569466 CT_Summary_SoE.pdf,intervention,1,0.0,1.0,23.0,39.0,39.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,4.5,1.0,24.0,41.0,42.0,43.0,2,Non-Industry,GU,Radiation,2008,90.69767441860465,0.0,9.30232558139535,0.0,9.30232558139535
PMID 35580297 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,8.0,10.0,12.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,10.0,12.0,14.0,2,Industry,Thor,Targeted Therapy,2019,85.71428571428571,14.285714285714285,0.0,0.0,14.285714285714285
PMID 35580297 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,8.0,10.0,12.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,10.0,12.0,14.0,2,Industry,Thor,Targeted Therapy,2019,85.71428571428571,14.285714285714285,0.0,0.0,14.285714285714285
PMID 35584336 a_Summary_SoE.pdf,control,0,0.0,3.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,11.0,15.0,2,Industry,Breast,Other,2019,100.0,0.0,0.0,0.0,0.0
PMID 35584336 a_Summary_SoE.pdf,intervention,0,0.0,3.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,11.0,15.0,2,Industry,Breast,Other,2019,100.0,0.0,0.0,0.0,0.0
PMID 35608580 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,2,Non-Industry,Breast,Other,2010,0.0,50.0,50.0,0.0,100.0
PMID 35608580 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,2,Non-Industry,Breast,Other,2010,0.0,50.0,50.0,0.0,100.0
PMID 35657079 a_Summary_SoE.pdf,control,0,0.0,4.0,8.0,12.0,14.0,16.0,1.5,0.0,0.0,0.5,0.5,1.0,0.0,1.0,3.0,6.5,7.5,9.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,19.0,22.0,26.0,2,Industry,Heme,Targeted Therapy,2013,61.53846153846154,3.8461538461538463,34.61538461538461,0.0,38.46153846153846
PMID 35657079 a_Summary_SoE.pdf,intervention,0,0.0,4.0,8.0,12.0,14.0,16.0,1.5,0.0,0.0,0.5,0.5,1.0,0.0,1.0,3.0,6.5,7.5,9.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,19.0,22.0,26.0,2,Industry,Heme,Targeted Therapy,2013,61.53846153846154,3.8461538461538463,34.61538461538461,0.0,38.46153846153846
PMID 35660812 a_Summary_SoE.pdf,control,0,0.0,7.0,19.5,38.0,41.0,43.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,19.5,38.0,46.5,50.5,2,Industry,GU,Targeted Therapy,2010,85.14851485148515,0.0,14.85148514851485,0.0,14.85148514851485
PMID 35660812 a_Summary_SoE.pdf,intervention,0,0.0,7.0,15.0,36.0,41.0,42.5,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,15.5,36.5,47.0,50.5,2,Industry,GU,Targeted Therapy,2010,84.15841584158416,0.0,15.841584158415841,0.0,15.841584158415841
PMID 35665782 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,12.0,16.0,21.0,2,Industry,Breast,Targeted Therapy,2018,85.71428571428571,2.380952380952381,11.904761904761903,0.0,14.285714285714285
PMID 35665782 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,12.0,16.0,21.0,2,Industry,Breast,Targeted Therapy,2018,85.71428571428571,2.380952380952381,11.904761904761903,0.0,14.285714285714285
PMID 35704479 a_Summary_SoE.pdf,control,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,1.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,2.0,3.0,2,Non-Industry,GI,Chemotherapy,2014,33.33333333333333,0.0,50.0,16.666666666666664,50.0
PMID 35704479 a_Summary_SoE.pdf,intervention,0,1.0,1.0,1.5,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,2,Non-Industry,GI,Chemotherapy,2014,80.0,0.0,0.0,20.0,0.0
PMID 35728048 a_Summary_SoE.pdf,control,0,0.5,6.5,20.0,36.5,52.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,3.5,4.5,5.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,1.5,9.5,23.5,41.0,57.0,74.0,2,Industry,Heme,Chemotherapy,2017,92.56756756756756,0.0,7.4324324324324325,0.0,7.4324324324324325
PMID 35728048 a_Summary_SoE.pdf,intervention,0,0.5,6.5,20.0,36.5,52.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,3.5,4.5,5.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,1.5,9.5,23.5,41.0,57.0,74.0,2,Industry,Heme,Chemotherapy,2017,92.56756756756756,0.0,7.4324324324324325,0.0,7.4324324324324325
PMID 35759733a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,9.0,12.0,2,Non-Industry,GYN,Chemotherapy,2005,0.0,0.0,100.0,0.0,100.0
PMID 35759733a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.5,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.5,5.5,10.5,15.0,18.5,2,Non-Industry,GYN,Chemotherapy,2005,64.86486486486487,0.0,32.432432432432435,2.7027027027027026,32.432432432432435
PMID 35759733a_Summary_SoE.pdf,intervention,1,0.0,2.0,4.0,7.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.5,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.5,5.5,10.5,15.0,18.5,2,Non-Industry,GYN,Chemotherapy,2005,64.86486486486487,0.0,32.432432432432435,2.7027027027027026,32.432432432432435
PMID 35763704 a_Summary_SoE.pdf,control,0,0.0,3.0,7.5,14.0,18.5,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,2.0,3.0,7.5,15.0,19.5,24.0,2,Industry,Breast,Immunotherapy,2019,95.83333333333334,0.0,2.083333333333333,2.083333333333333,2.083333333333333
PMID 35763704 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.5,14.0,18.5,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,2.0,3.0,7.5,15.0,19.5,24.0,2,Industry,Breast,Immunotherapy,2019,95.83333333333334,0.0,2.083333333333333,2.083333333333333,2.083333333333333
PMID 35810754 CT_Summary_SoE.pdf,control,0,0.0,4.5,8.5,12.5,12.5,12.5,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,10.5,15.5,16.5,17.5,2,Industry,Heme,Targeted Therapy,2017,71.42857142857143,22.857142857142858,5.714285714285714,0.0,28.571428571428573
PMID 35810754 CT_Summary_SoE.pdf,intervention,0,0.0,1.0,1.5,2.5,2.5,3.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,2.5,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,9.0,10.0,11.0,2,Industry,Heme,Targeted Therapy,2017,27.27272727272727,45.45454545454545,31.818181818181817,0.0,77.27272727272727
PMID 35810754 CT_Summary_SoE.pdf,intervention,1,0.0,1.0,1.5,2.5,2.5,3.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.5,14.5,15.5,16.5,2,Industry,Heme,Targeted Therapy,2017,18.181818181818183,30.303030303030305,54.54545454545454,0.0,84.84848484848484
PMID 35857290 a_Summary_SoE.pdf,control,0,0.0,10.5,23.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,10.5,24.0,41.0,44.0,47.0,2,Industry,Heme,Other,2015,80.85106382978722,0.0,6.382978723404255,12.76595744680851,6.382978723404255
PMID 35857290 a_Summary_SoE.pdf,intervention,0,0.0,10.5,23.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,10.5,24.0,41.0,44.0,47.0,2,Industry,Heme,Other,2015,80.85106382978722,0.0,6.382978723404255,12.76595744680851,6.382978723404255
PMID 35922251 CT_Summary_SoE.pdf,control,0,0.0,7.0,17.0,31.5,45.5,63.0,1.0,0.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,19.0,35.5,50.5,69.0,2,Industry,GYN,Immunotherapy,2017,91.30434782608695,8.695652173913043,0.0,0.0,8.695652173913043
PMID 35922251 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,13.0,18.0,24.0,2,Industry,GYN,Immunotherapy,2017,75.0,25.0,0.0,0.0,25.0
PMID 35947817 a_Summary_SoE.pdf,control,0,0.0,2.5,4.5,6.5,8.5,10.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,2.5,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,12.0,16.0,2,Industry,GI,Targeted Therapy,2019,65.625,3.125,31.25,0.0,34.375
PMID 35947817 a_Summary_SoE.pdf,intervention,0,0.0,3.0,5.5,7.5,9.5,11.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.5,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,12.0,16.0,2,Industry,GI,Targeted Therapy,2019,71.875,3.125,25.0,0.0,28.125
PMID 36070540 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,2,Industry,GYN,Procedure,2018,25.0,25.0,25.0,25.0,50.0
PMID 36070540 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,2,Industry,GYN,Procedure,2018,25.0,25.0,25.0,25.0,50.0
