filename,nct,pos_idx,arm_name,tt_12mo,original_label,ctgov_label,ctgov_type,ctgov_label_text,confidence,match_status,n_pipeline_arms,n_ctgov_arms,label_flipped
PMID 35511454 CT_Summary_SoE.pdf,NCT02667587,0,Arm A (RT + TMZ + Nivolumab),61.0,intervention,intervention,EXPERIMENTAL,Nivolumab + Temozolomide + Radiotherapy,0.5,confident_2arm,2,2,False
PMID 35552364 a_Summary_SoE.pdf,NCT02915744,0,Arm B (Treatment of Physician's Choice [TPC]),35.0,control,control,ACTIVE_COMPARATOR,Treatment of Physician's Choice (TPC),0.5,confident_2arm,2,2,False
PMID 35552364 a_Summary_SoE.pdf,NCT02915744,0,Arm A (NKTR-102 [etirinotecan pegol]),35.0,intervention,intervention,EXPERIMENTAL,NKTR-102,0.5,confident_2arm,2,2,False
PMID 35569466 CT_Summary_SoE.pdf,NCT00567580,0,Arm 1 (Prostate Bed Radiotherapy alone),43.0,control,intervention,EXPERIMENTAL,PLNRT + PBRT + STADT,0.0,uncertain,3,3,True
PMID 35569466 CT_Summary_SoE.pdf,NCT00567580,0,Arm 2 (Prostate Bed Radiotherapy + NC-STAD),44.0,intervention,intervention,EXPERIMENTAL,PBRT + STAD,0.0,uncertain,3,3,False
PMID 35569466 CT_Summary_SoE.pdf,NCT00567580,1,Arm 3 (Pelvic Lymph Node Radiotherapy + PBRT + NC-STAD),44.0,intervention,control,ACTIVE_COMPARATOR,PBRT Alone,0.0,uncertain,3,3,True
PMID 35580297 a_Summary_SoE.pdf,NCT03849768,0,Gefitinib,14.0,control,control,ACTIVE_COMPARATOR,Gefitinib,1.0,confident_2arm,2,2,False
PMID 35580297 a_Summary_SoE.pdf,NCT03849768,0,HS-10296,14.0,intervention,intervention,EXPERIMENTAL,HS-10296,0.5,confident_2arm,2,2,False
PMID 35584336 a_Summary_SoE.pdf,NCT03778931,0,Standard of Care (Fulvestrant or Aromatase Inhibitor),15.0,control,control,ACTIVE_COMPARATOR,Standard of Care (SoC),0.5,confident_2arm,2,2,False
PMID 35584336 a_Summary_SoE.pdf,NCT03778931,0,Elacestrant,15.0,intervention,intervention,EXPERIMENTAL,Elacestrant,0.7,confident_2arm,2,2,False
PMID 35608580 a_Summary_SoE.pdf,NCT01101438,0,Arm 2 (Placebo),2.0,control,control,PLACEBO_COMPARATOR,Arm II,1.0,confident_2arm,2,2,False
PMID 35608580 a_Summary_SoE.pdf,NCT01101438,0,Arm 1 (Metformin),2.0,intervention,intervention,EXPERIMENTAL,Arm I,0.5,confident_2arm,2,2,False
PMID 35657079 a_Summary_SoE.pdf,NCT01776840,0,Arm A (Placebo + BR),26.0,control,control,PLACEBO_COMPARATOR,Treatment Arm A,0.455,confident_2arm,2,2,False
PMID 35657079 a_Summary_SoE.pdf,NCT01776840,0,Arm B (Ibrutinib + BR),26.0,intervention,intervention,EXPERIMENTAL,Treatment Arm B,0.5,confident_2arm,2,2,False
PMID 35660812 a_Summary_SoE.pdf,NCT01208662,0,Arm A (Conventional Dose RVD),50.5,control,intervention,EXPERIMENTAL,RVD Alone,0.0,count_mismatch,3,2,True
PMID 35660812 a_Summary_SoE.pdf,NCT01208662,0,Arm B (RVD plus HDT/PBSCT),50.0,intervention,intervention,,,0.0,count_mismatch_leftover,3,2,False
PMID 35660812 a_Summary_SoE.pdf,NCT01208662,1,Arm B (RVD + PBSCT),53.0,intervention,control,ACTIVE_COMPARATOR,RVD plus ASCT,0.0,count_mismatch,3,2,True
PMID 35665782 a_Summary_SoE.pdf,NCT03734029,0,Arm B (Physician's Choice),20.0,control,control,ACTIVE_COMPARATOR,Physician's Choice,0.5,confident_2arm,2,2,False
PMID 35665782 a_Summary_SoE.pdf,NCT03734029,0,Arm A (DS-8201a),20.0,intervention,intervention,EXPERIMENTAL,Trastuzumab deruxtecan,0.5,confident_2arm,2,2,False
PMID 35704479 a_Summary_SoE.pdf,NCT02135419,0,Active Monitoring Arm,3.0,control,control,ACTIVE_COMPARATOR,Arm II (active monitoring) (closed since SEP2021),0.5,confident_2arm,2,2,False
PMID 35704479 a_Summary_SoE.pdf,NCT02135419,0,Treatment Arm (Topical/Ablative/Surgery),5.0,intervention,intervention,EXPERIMENTAL,Arm I (treatment),0.5,confident_2arm,2,2,False
PMID 35728048 a_Summary_SoE.pdf,NCT03268954,0,Arm B (Azacitidine alone),100.0,control,intervention,EXPERIMENTAL,Azacitidine 75 mg/m^2,0.75,confident_2arm,2,2,True
PMID 35728048 a_Summary_SoE.pdf,NCT03268954,0,Arm A (Pevonedistat + Azacitidine),100.0,intervention,intervention,EXPERIMENTAL,Pevonedistat 20 mg/m^2 + Azacitidine 75 mg/m^2,0.8,confident_2arm,2,2,False
PMID 35759733a_Summary_SoE.pdf,NCT00108745,0,Regimen III (No treatment / Surveillance),12.0,control,intervention,EXPERIMENTAL,Arm I (paclitaxel poliglumex),0.0,uncertain,3,3,True
PMID 35759733a_Summary_SoE.pdf,NCT00108745,0,Regimen I (CT-2103),24.0,intervention,control,OTHER,Arm III (observation),0.0,uncertain,3,3,True
PMID 35759733a_Summary_SoE.pdf,NCT00108745,1,Regimen II (Paclitaxel),24.0,intervention,control,ACTIVE_COMPARATOR,Arm II (paclitaxel),0.333,uncertain,3,3,True
PMID 35763704 a_Summary_SoE.pdf,NCT03726879,0,Arm B (Placebo + ddAC-PacHP),20.0,control,control,PLACEBO_COMPARATOR,Placebo + ddAC-PacHP,0.5,confident_2arm,2,2,False
PMID 35763704 a_Summary_SoE.pdf,NCT03726879,0,Arm A (Atezolizumab + ddAC-PacHP),20.0,intervention,intervention,EXPERIMENTAL,Atezolizumab +ddAC-PacHP,0.5,confident_2arm,2,2,False
PMID 35810754 CT_Summary_SoE.pdf,NCT03336333,0,Arm B (Bendamustine + Rituximab),17.0,control,intervention,EXPERIMENTAL,Cohort 1: Bendamustine + Rituximab,0.8,count_mismatch,3,6,True
PMID 35810754 CT_Summary_SoE.pdf,NCT03336333,0,Arm A/C (Zanubrutinib),11.0,intervention,intervention,EXPERIMENTAL,Cohort 1: Zanubrutinib,0.8,count_mismatch,3,6,False
PMID 35810754 CT_Summary_SoE.pdf,NCT03336333,1,Arm D (Venetoclax + Zanubrutinib),17.0,intervention,intervention,EXPERIMENTAL,Cohort 3: Venetoclax + Zanubrutinib,0.8,count_mismatch,3,6,False
PMID 35857290 a_Summary_SoE.pdf,NCT02448381,0,Arm B (Placebo + Light),47.0,control,control,PLACEBO_COMPARATOR,Placebo,0.833,confident_2arm,2,2,False
PMID 35857290 a_Summary_SoE.pdf,NCT02448381,0,Arm A (SGX301 + Light),47.0,intervention,control,ACTIVE_COMPARATOR,SGX301,0.5,confident_2arm,2,2,True
PMID 35922251 CT_Summary_SoE.pdf,NCT03257267,0,Arm B (Investigator's Choice Chemotherapy),42.0,control,control,ACTIVE_COMPARATOR,Control Therapy,0.5,confident_2arm,2,2,False
PMID 35922251 CT_Summary_SoE.pdf,NCT03257267,0,Arm A (Cemiplimab),24.0,intervention,intervention,EXPERIMENTAL,Experimental Therapy,1.0,confident_2arm,2,2,False
PMID 35947817 a_Summary_SoE.pdf,NCT03673501,0,Arm B (Sunitinib),19.0,control,control,ACTIVE_COMPARATOR,Sunitinib,1.0,confident_2arm,2,2,False
PMID 35947817 a_Summary_SoE.pdf,NCT03673501,0,Arm A (DCC-2618),19.0,intervention,intervention,EXPERIMENTAL,Ripretinib,0.5,confident_2arm,2,2,False
PMID 36070540 a_Summary_SoE.pdf,NCT03180307,0,Arm 2 (OTL38 + No-Fluorescent Imaging),4.0,control,control,SHAM_COMPARATOR,no fluorescent imaging,0.45,confident_2arm,2,2,False
PMID 36070540 a_Summary_SoE.pdf,NCT03180307,0,Arm 1 (OTL38 + Fluorescent Imaging),4.0,intervention,intervention,EXPERIMENTAL,near infrared imaging arm,0.5,confident_2arm,2,2,False
PMID 36099926 a_Summary_SoE.pdf,NCT03024996,0,Arm B (Placebo),18.0,control,control,PLACEBO_COMPARATOR,Placebo,1.0,confident_2arm,2,2,False
PMID 36099926 a_Summary_SoE.pdf,NCT03024996,0,Arm A (Atezolizumab),18.0,intervention,intervention,EXPERIMENTAL,Atezolizumab,1.0,confident_2arm,2,2,False
PMID 36108662 CT_Summary_SoE.pdf,NCT02504372,0,Control Arm (Placebo),18.0,control,control,PLACEBO_COMPARATOR,Placebo,1.0,confident_2arm,2,2,False
PMID 36108662 CT_Summary_SoE.pdf,NCT02504372,0,Experimental Arm (Pembrolizumab),18.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab,1.0,confident_2arm,2,2,False
PMID 36155117 CT_Summary_SoE.pdf,NCT02297438,0,Arm B (Placebo plus letrozole),18.0,control,control,ACTIVE_COMPARATOR,Placebo + Letrozole,1.0,confident_2arm,2,2,False
PMID 36155117 CT_Summary_SoE.pdf,NCT02297438,0,Arm A (Palbociclib plus letrozole),18.0,intervention,intervention,EXPERIMENTAL,Palbociclib + Letrozole,1.0,confident_2arm,2,2,False
PMID 36162037 a_Summary_SoE.pdf,NCT03068455,0,Arm B (Nivolumab Monotherapy),25.0,control,intervention,EXPERIMENTAL,nivolumab,1.0,confident_2arm,2,2,True
PMID 36162037 a_Summary_SoE.pdf,NCT03068455,0,Arm A (Nivolumab + Ipilimumab),25.0,intervention,intervention,EXPERIMENTAL,nivolumab + ipilimumab,1.0,confident_2arm,2,2,False
PMID 36265504 a_Summary_SoE.pdf,NCT02288247,0,Arm B (Placebo + Docetaxel + Prednisolone),25.0,control,control,PLACEBO_COMPARATOR,Placebo,1.0,confident_2arm,2,2,False
PMID 36265504 a_Summary_SoE.pdf,NCT02288247,0,Arm A (Enzalutamide + Docetaxel + Prednisolone),25.0,intervention,intervention,EXPERIMENTAL,Enzalutamide,1.0,confident_2arm,2,2,False
PMID 36308441 a_Summary_SoE.pdf,NCT03654729,0,Placebo + mFOLFOX6,15.0,control,control,PLACEBO_COMPARATOR,Placebo,0.833,confident,3,3,False
PMID 36308441 a_Summary_SoE.pdf,NCT03654729,0,CaM 5 µmol/kg + mFOLFOX6,15.0,intervention,intervention,EXPERIMENTAL,PledOx (2 µmol/kg),0.0,uncertain,3,3,False
PMID 36308441 a_Summary_SoE.pdf,NCT03654729,1,CaM 2 µmol/kg + mFOLFOX6,15.0,intervention,intervention,EXPERIMENTAL,PledOx (5 µmol/kg),0.0,uncertain,3,3,False
PMID 36322844 a_Summary_SoE.pdf,NCT02166463,0,Arm A (ABVE-PC),25.0,control,control,ACTIVE_COMPARATOR,Arm I (ABVE-PC),0.5,confident_2arm,2,2,False
PMID 36322844 a_Summary_SoE.pdf,NCT02166463,0,Arm B (Bv-AVEPC),25.0,intervention,intervention,EXPERIMENTAL,ARM II (Bv-AVEPC),0.5,confident_2arm,2,2,False
PMID 36327426 a_Summary_SoE.pdf,NCT03164616,0,Arm 3 (SoC Chemotherapy),21.0,control,control,ACTIVE_COMPARATOR,Treatment Arm 3,0.0,uncertain,3,3,False
PMID 36327426 a_Summary_SoE.pdf,NCT03164616,0,Arm 1 (Durvalumab + Tremelimumab + SoC Chemotherapy),19.0,intervention,intervention,EXPERIMENTAL,Treatment Arm 1,0.3,uncertain,3,3,False
PMID 36327426 a_Summary_SoE.pdf,NCT03164616,1,Arm 2 (Durvalumab + SoC Chemotherapy),19.0,intervention,intervention,EXPERIMENTAL,Treatment Arm 2,0.176,uncertain,3,3,False
PMID 36346687 CT_Summary_SoE.pdf,NCT00130533,0,Arm B (Observation),5.0,control,control,NO_INTERVENTION,Observation,0.7,confident_2arm,2,2,False
PMID 36346687 CT_Summary_SoE.pdf,NCT00130533,0,Arm A (Capecitabine),10.0,intervention,intervention,EXPERIMENTAL,Xeloda (capecitabine),0.75,confident_2arm,2,2,False
PMID 36455168 a_Summary_SoE.pdf,NCT03062358,0,Arm B (Placebo + BSC),18.0,control,control,PLACEBO_COMPARATOR,placebo + BSC,0.75,confident_2arm,2,2,False
PMID 36455168 a_Summary_SoE.pdf,NCT03062358,0,Arm A (Pembrolizumab + BSC),18.0,intervention,intervention,EXPERIMENTAL,pembrolizumab + BSC,0.667,confident_2arm,2,2,False
PMID 36473143 a_Summary_SoE.pdf,NCT02741570,0,Arm B (EXTREME Regimen),53.0,control,control,ACTIVE_COMPARATOR,Extreme Regimen,0.5,confident_2arm,2,2,False
PMID 36473143 a_Summary_SoE.pdf,NCT02741570,0,Arm A (Nivolumab + Ipilimumab),27.0,intervention,intervention,EXPERIMENTAL,Nivolumab and Ipilimumab,1.0,confident_2arm,2,2,False
PMID 36503738 CT_Summary_SoE.pdf,NCT02753127,0,Arm 2 (FOLFIRI),27.0,control,control,ACTIVE_COMPARATOR,FOLFIRI,0.5,confident_2arm,2,2,False
PMID 36503738 CT_Summary_SoE.pdf,NCT02753127,0,Arm 1 (BBI-608 + FOLFIRI),27.0,intervention,intervention,EXPERIMENTAL,Napabucasin plus FOLFIRI,0.5,confident_2arm,2,2,False
PMID 36521097 a_Summary_SoE.pdf,NCT01964430,0,Arm B (Gemcitabine alone),21.0,control,control,ACTIVE_COMPARATOR,Gemcitabine 1000 mg/m^2,0.75,confident_2arm,2,2,False
PMID 36521097 a_Summary_SoE.pdf,NCT01964430,0,Arm A (nab-Paclitaxel + Gemcitabine),21.0,intervention,intervention,EXPERIMENTAL,nab-Paclitaxel 125 mg/m^2 plus gemcitabine 1000 mg/m2,0.875,confident_2arm,2,2,False
PMID 36535566 CT_Summary_SoE.pdf,NCT02611960,0,Arm 2 (Standard of Care - Gemcitabine),40.0,control,control,ACTIVE_COMPARATOR,Standard Treatment,0.5,confident_2arm,2,2,False
PMID 36535566 CT_Summary_SoE.pdf,NCT02611960,0,Arm 1 (Pembrolizumab),26.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab,1.0,confident_2arm,2,2,False
PMID 36541957 a_Summary_SoE.pdf,NCT02703272,0,Arm B (CIT alone),25.0,control,intervention,EXPERIMENTAL,Part 1: Ibrutinib,0.5,confident_2arm,2,2,True
PMID 36541957 a_Summary_SoE.pdf,NCT02703272,0,Arm A (Ibrutinib + CIT),27.0,intervention,intervention,EXPERIMENTAL,Part 2: Ibrutinib,0.5,confident_2arm,2,2,False
PMID 36623230 a_Summary_SoE.pdf,NCT00632853,0,Arm A (Standard Thoracic Radiotherapy),38.0,control,control,ACTIVE_COMPARATOR,Arm A - Standard Radiotherapy + Chemotherapy,0.5,confident_2arm,2,2,False
PMID 36623230 a_Summary_SoE.pdf,NCT00632853,0,Arm B (Higher-dose Thoracic Radiotherapy),52.0,intervention,intervention,EXPERIMENTAL,Arm B - High Dose Radiotherapy + Chemotherapy,0.5,confident_2arm,2,2,False
PMID 36669140 a_Summary_SoE.pdf,NCT02306161,0,Arm A (Regimen A: VDC/IE Chemotherapy),79.0,control,intervention,EXPERIMENTAL,Regimen A (VDC/IE),0.5,confident_2arm,2,2,True
PMID 36669140 a_Summary_SoE.pdf,NCT02306161,0,Arm B (Regimen B: VDC/IE + Ganitumab),80.0,intervention,intervention,EXPERIMENTAL,Regimen B (VDC/IE + ganitumab),0.5,confident_2arm,2,2,False
PMID 36693773 CT_Summary_SoE.pdf,NCT03839940,0,Control Group (Placebo mouthwash),3.0,control,control,PLACEBO_COMPARATOR,Group II (placebo),0.5,confident_2arm,2,2,False
PMID 36693773 CT_Summary_SoE.pdf,NCT03839940,0,Intervention Group (Dexamethasone mouthwash),3.0,intervention,intervention,EXPERIMENTAL,Group I (dexamethasone),0.5,confident_2arm,2,2,False
PMID 36709073 CT_Summary_SoE.pdf,NCT04173494,0,Arm B (Danazol),14.0,control,intervention,EXPERIMENTAL,Momelotinib,0.5,confident_2arm,2,2,True
PMID 36709073 CT_Summary_SoE.pdf,NCT04173494,0,Arm A (Momelotinib),14.0,intervention,control,ACTIVE_COMPARATOR,Danazol,0.5,confident_2arm,2,2,True
PMID 36764316 a_Summary_SoE.pdf,NCT04303780,0,Docetaxel,20.0,control,control,ACTIVE_COMPARATOR,Docetaxel,1.0,confident_2arm,2,2,False
PMID 36764316 a_Summary_SoE.pdf,NCT04303780,0,AMG 510 (Sotorasib),21.0,intervention,intervention,EXPERIMENTAL,AMG 510,0.5,confident_2arm,2,2,False
PMID 36795891 a_Summary_SoE.pdf,NCT02975934,0,Arm B (AR-directed therapy: Abiraterone Acetate or Enzalutamide),16.0,control,control,ACTIVE_COMPARATOR,Abiraterone acetate or Enzalutamide or Docetaxel,0.383,count_mismatch,3,2,False
PMID 36795891 a_Summary_SoE.pdf,NCT02975934,1,Arm C (Docetaxel),18.5,control,control,,,0.0,count_mismatch_leftover,3,2,False
PMID 36795891 a_Summary_SoE.pdf,NCT02975934,0,Arm A (Rucaparib),16.0,intervention,intervention,EXPERIMENTAL,Rucaparib,0.8,count_mismatch,3,2,False
PMID 36952634 a_Summary_SoE.pdf,NCT03748641,0,Placebo + Abiraterone Acetate + Prednisone (AAP),18.0,control,intervention,EXPERIMENTAL,Cohort 1: Participants with mCRPC and HRR Gene Alteration,0.571,confident,3,3,True
PMID 36952634 a_Summary_SoE.pdf,NCT03748641,0,Niraparib + Abiraterone Acetate + Prednisone (AAP),18.0,intervention,intervention,EXPERIMENTAL,Cohort 3 (Open-label): Participants with mCRPC,0.588,confident,3,3,False
PMID 36952634 a_Summary_SoE.pdf,NCT03748641,1,Arm C (Cohort 3: FDC Niraparib/AA + Prednisone),18.0,intervention,intervention,EXPERIMENTAL,Cohort 2: Participants with mCRPC and No HRR Gene Alteration,0.286,uncertain,3,3,False
PMID 36969338 a_Summary_SoE.pdf,NCT02993731,0,Arm 2 (nab-Paclitaxel with Gemcitabine alone),40.0,control,control,ACTIVE_COMPARATOR,Arm 2: Nab-paclitaxel with Gemcitabine,1.0,confident_2arm,2,2,False
PMID 36969338 a_Summary_SoE.pdf,NCT02993731,0,Arm 1 (BBI-608 plus nab-Paclitaxel with Gemcitabine),40.0,intervention,intervention,EXPERIMENTAL,Arm 1: Napabucasin plus Nab-paclitaxel with Gemcitabine,0.778,confident_2arm,2,2,False
PMID 36996380 a_Summary_SoE.pdf,NCT01949337,0,Arm A (Enzalutamide),16.5,control,intervention,EXPERIMENTAL,Arm A: (enzalutamide),0.8,count_mismatch,3,2,True
PMID 36996380 a_Summary_SoE.pdf,NCT01949337,0,Arm A (Enzalutamide alone),17.0,intervention,intervention,,,0.0,count_mismatch_leftover,3,2,False
PMID 36996380 a_Summary_SoE.pdf,NCT01949337,1,"Arm B (Enzalutamide, Abiraterone, and Prednisone)",17.0,intervention,intervention,EXPERIMENTAL,"Arm B: (enzalutamide, abiraterone, prednisone)",0.8,count_mismatch,3,2,False
PMID 37069359 a_Summary_SoE.pdf,NCT03246529,0,Arm B (Placebo + G-CSF),44.0,control,control,ACTIVE_COMPARATOR,Placebo + G-CSF,1.0,confident_2arm,2,2,False
PMID 37069359 a_Summary_SoE.pdf,NCT03246529,0,Arm A (BL-8040 + G-CSF),44.0,intervention,intervention,EXPERIMENTAL,BL-8040 1.25 mg/kg + G-CSF,1.0,confident_2arm,2,2,False
PMID 37071094 a_Summary_SoE.pdf,NCT02394795,0,mFOLFOX6 + bevacizumab,27.0,control,control,ACTIVE_COMPARATOR,Group B; mFOLFOX6 + bevacizumab combination therapy,0.5,confident_2arm,2,2,False
PMID 37071094 a_Summary_SoE.pdf,NCT02394795,0,mFOLFOX6 + panitumumab,27.0,intervention,intervention,EXPERIMENTAL,Group P; mFOLFOX6 + panitumumab combination therapy,0.5,confident_2arm,2,2,False
PMID 37075781 a_Summary_SoE.pdf,NCT04003636,0,Arm B (Placebo + Gemcitabine/Cisplatin),36.0,control,control,PLACEBO_COMPARATOR,Arm B (Placebo+Chemotherapy),0.917,confident_2arm,2,2,False
PMID 37075781 a_Summary_SoE.pdf,NCT04003636,0,Arm A (Pembrolizumab + Gemcitabine/Cisplatin),36.0,intervention,intervention,EXPERIMENTAL,Arm A (Pembrolizumab+Chemotherapy),0.9,confident_2arm,2,2,False
PMID 37080222 a_Summary_SoE.pdf,NCT03783442,0,Arm B (Placebo + Chemotherapy Doublet),96.0,control,control,ACTIVE_COMPARATOR,Placebo + Chemotherapy,0.5,confident_2arm,2,2,False
PMID 37080222 a_Summary_SoE.pdf,NCT03783442,0,Arm A (Tislelizumab + Chemotherapy Doublet),96.0,intervention,intervention,EXPERIMENTAL,Tislelizumab + Chemotherapy,0.5,confident_2arm,2,2,False
PMID 37080223 CT_Summary_SoE.pdf,NCT01414608,0,Arm A (Standard Cisplatin-based Chemoradiation),37.0,control,intervention,EXPERIMENTAL,"Arm I (cisplatin, radiation therapy, brachytherapy)",0.5,confident_2arm,2,2,True
PMID 37080223 CT_Summary_SoE.pdf,NCT01414608,0,Arm B (Standard Cisplatin-based Chemoradiation + Adjuvant Carboplatin/Paclitaxel),40.0,intervention,intervention,EXPERIMENTAL,"Arm II (cisplatin, radiation therapy, brachytherapy, chemo)",0.45,confident_2arm,2,2,False
PMID 37086745 a_Summary_SoE.pdf,NCT03523585,0,Arm B (Investigator's Choice),20.0,control,control,ACTIVE_COMPARATOR,Trastuzumab+capecitabine,0.0,count_mismatch,2,3,False
PMID 37086745 a_Summary_SoE.pdf,NCT03523585,0,Arm A (Trastuzumab deruxtecan),20.0,intervention,intervention,EXPERIMENTAL,Trastuzumab deruxtecan (DS-8201a),0.6,count_mismatch,2,3,False
PMID 37104748 a_Summary_SoE.pdf,NCT00936390,0,Arm 1 (Dose-escalated RT alone),48.0,control,control,ACTIVE_COMPARATOR,Dose-Escalated Radiation Therapy Alone,0.5,confident_2arm,2,2,False
PMID 37104748 a_Summary_SoE.pdf,NCT00936390,0,Arm 2 (Dose-escalated RT + short-term ADT),50.0,intervention,intervention,EXPERIMENTAL,Dose-Escalated Radiation Therapy and Short-Term Androgen-Deprivation,0.5,confident_2arm,2,2,False
PMID 37116523 a_Summary_SoE.pdf,NCT02668653,0,Arm B (Placebo + Chemotherapy),67.0,control,control,ACTIVE_COMPARATOR,Chemotherapy plus placebo,1.0,confident_2arm,2,2,False
PMID 37116523 a_Summary_SoE.pdf,NCT02668653,0,Arm A (Quizartinib + Chemotherapy),67.0,intervention,intervention,EXPERIMENTAL,Chemotherapy plus quizartinib,1.0,confident_2arm,2,2,False
PMID 37133585 a_Summary_SoE.pdf,NCT04737187,0,Control Arm (Trifluridine/tipiracil monotherapy),10.0,control,control,ACTIVE_COMPARATOR,Trifluridine/Tipiracil,0.7,confident_2arm,2,2,False
PMID 37133585 a_Summary_SoE.pdf,NCT04737187,0,Experimental Arm (Trifluridine/tipiracil + bevacizumab),13.0,intervention,intervention,EXPERIMENTAL,Trifluridine/Tipiracil + Bevacizumab,1.0,confident_2arm,2,2,False
PMID 37141294 CT_Summary_SoE.pdf,NCT02864394,0,Docetaxel,18.0,control,intervention,EXPERIMENTAL,Docetaxel,1.0,confident_2arm,2,2,True
PMID 37141294 CT_Summary_SoE.pdf,NCT02864394,0,Pembrolizumab (MK-3475),18.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab,1.0,confident_2arm,2,2,False
PMID 37257422 CT_Summary_SoE.pdf,NCT03419403,0,Arm A (Standard Steroids),53.0,control,intervention,EXPERIMENTAL,Standard Steroids,0.0,count_mismatch,4,3,True
PMID 37257422 CT_Summary_SoE.pdf,NCT03419403,0,Arm A (Standard Steroids),53.0,intervention,intervention,,,0.0,count_mismatch_leftover,4,3,False
PMID 37257422 CT_Summary_SoE.pdf,NCT03419403,1,Arm B (Standard Steroids + Vasoconstrictor + Cold Compress),53.0,intervention,intervention,EXPERIMENTAL,Standard Steroids + Vasoconstrictor + Cold Compress,0.108,count_mismatch,4,3,False
PMID 37257422 CT_Summary_SoE.pdf,NCT03419403,2,Arm C (Enhanced Steroids + Vasoconstrictor + Cold Compress),58.5,intervention,intervention,EXPERIMENTAL,Enhanced Steroids + Vasoconstrictor + Cold Compress,0.112,count_mismatch,4,3,False
PMID 37272516 a_Summary_SoE.pdf,NCT04164901,0,Arm B (Placebo),16.0,control,control,PLACEBO_COMPARATOR,Matching Placebo,0.833,confident_2arm,2,2,False
PMID 37272516 a_Summary_SoE.pdf,NCT04164901,0,Arm A (Vorasidenib),16.0,intervention,intervention,EXPERIMENTAL,Vorasidenib,0.7,confident_2arm,2,2,False
PMID 37276510 CT_Summary_SoE.pdf,NCT02348489,0,Treatment Choice (TC) - Cytarabine Regimen,139.0,control,control,ACTIVE_COMPARATOR,Treatment Choice,0.5,confident_2arm,2,2,False
PMID 37276510 CT_Summary_SoE.pdf,NCT02348489,0,SGI-110,76.0,intervention,intervention,EXPERIMENTAL,SGI-110 (guadecitabine),0.5,confident_2arm,2,2,False
PMID 37284847 CT_Summary_SoE.pdf,NCT03578081,0,Group 2 (Olanzapine + Placebo),4.0,control,control,ACTIVE_COMPARATOR,"Arm II (placebo, olanzapine)",0.5,confident_2arm,2,2,False
PMID 37284847 CT_Summary_SoE.pdf,NCT03578081,0,Group 1 (Olanzapine + Fosaprepitant/Aprepitant),4.0,intervention,intervention,EXPERIMENTAL,"Arm I (fosaprepitant dimeglumine, olanzapine)",0.5,confident_2arm,2,2,False
PMID 37285865 a_Summary_SoE.pdf,NCT03395197,0,Arm B (Placebo + Enzalutamide),18.0,control,control,ACTIVE_COMPARATOR,Monotherapy arm,1.0,confident_2arm,2,2,False
PMID 37285865 a_Summary_SoE.pdf,NCT03395197,0,Arm A (Talazoparib + Enzalutamide),18.0,intervention,intervention,EXPERIMENTAL,Combination arm,0.857,confident_2arm,2,2,False
PMID 37290035 a_Summary_SoE.pdf,NCT03834519,0,Arm 2 (Abiraterone Acetate or Enzalutamide),18.0,control,control,ACTIVE_COMPARATOR,Next-generation Hormonal Agent Monotherapy (NHA),0.5,confident_2arm,2,2,False
PMID 37290035 a_Summary_SoE.pdf,NCT03834519,0,Arm 1 (Pembrolizumab + Olaparib),18.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab + Olaparib,1.0,confident_2arm,2,2,False
