filename,nct,pos_idx,arm_name,tt_12mo,pipeline_label,ctgov_label,ctgov_type,pubmed_designation,pubmed_evidence,final_label,final_source,needs_human_review,match_status,n_pipeline_arms,n_ctgov_arms,pipeline_vs_final_flip
PMID 37647576 a_Summary_SoE.pdf,NCT02395016,0,Trial Group (Nimotuzumab + Gemcitabine),53.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37704166 CT_Summary_SoE.pdf,NCT02654587,0,Arm B (Standard of Care: Docetaxel or Pemetrexed),19.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37704166 CT_Summary_SoE.pdf,NCT02654587,0,Arm A (OSE2101),15.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37708904 a_Summary_SoE.pdf,NCT04083235,0,Arm B (nab-paclitaxel + gemcitabine),0.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37708904 a_Summary_SoE.pdf,NCT04083235,0,Arm A (NALIRIFOX),0.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37722354 CT_Summary_SoE.pdf,NCT01974440,0,Arm A (Placebo + Background Chemotherapy),16.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37722354 CT_Summary_SoE.pdf,NCT01974440,0,Arm B (Ibrutinib + Background Chemotherapy),16.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37748693 CT_Summary_SoE.pdf,NCT02576574,0,Arm B (SOC Chemotherapy),16.0,control,control,ACTIVE_COMPARATOR,control,comparing avelumab (anti-programmed death-ligand 1 [PD-L1]) versus platinum-based doublet chemotherapy as first-line treatment,control,pubmed,False,uncertain,3,3,False
PMID 37748693 CT_Summary_SoE.pdf,NCT02576574,0,Arm A (Avelumab 10 mg/kg Q2W),27.0,intervention,intervention,EXPERIMENTAL,intervention,comparing avelumab ... versus platinum-based doublet chemotherapy as first-line treatment,intervention,pubmed,False,confident,3,3,False
PMID 37748693 CT_Summary_SoE.pdf,NCT02576574,1,Arm C (Avelumab 10 mg/kg Q1W then Q2W),33.0,intervention,intervention,EXPERIMENTAL,intervention,avelumab 10 mg/kg once weekly (QW) for 12 weeks and Q2W thereafter,intervention,pubmed,False,uncertain,3,3,False
PMID 37788412 a_Summary_SoE.pdf,NCT03447769,0,Placebo,20.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37788412 a_Summary_SoE.pdf,NCT03447769,0,Canakinumab 200 mg,20.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37792130 CT_Summary_SoE.pdf,NCT04633564,0,Arm B (Avastin + Carboplatin/Paclitaxel),17.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37792130 CT_Summary_SoE.pdf,NCT04633564,0,Arm A (MYL-1402O + Carboplatin/Paclitaxel),17.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37793771 CT_Summary_SoE.pdf,NCT04162210,0,Arm 2 (Pomalidomide plus Low-dose Dexamethasone),31.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37793771 CT_Summary_SoE.pdf,NCT04162210,0,Arm 1 (Belantamab Mafodotin),20.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37845511 a_Summary_SoE.pdf,NCT04099251,0,Arm B (Placebo),13.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37845511 a_Summary_SoE.pdf,NCT04099251,0,Arm A (Nivolumab),13.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37870976 a_Summary_SoE.pdf,NCT04538664,0,Arm B (Carboplatin-Pemetrexed),20.0,control,intervention,EXPERIMENTAL,control,receive intravenous amivantamab plus chemotherapy (amivantamab-chemotherapy) or chemotherapy alone,control,pubmed,False,confident_2arm,2,2,False
PMID 37870976 a_Summary_SoE.pdf,NCT04538664,0,Arm A (Amivantamab + Carboplatin-Pemetrexed),21.0,intervention,intervention,EXPERIMENTAL,intervention,receive intravenous amivantamab plus chemotherapy (amivantamab-chemotherapy) or chemotherapy alone,intervention,pubmed,False,confident_2arm,2,2,False
PMID 37875143 a_Summary_SoE.pdf,NCT03675737,0,Arm B (Placebo + Chemotherapy),36.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37875143 a_Summary_SoE.pdf,NCT03675737,0,Arm A (Pembrolizumab + Chemotherapy),36.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37935977 a_Summary_SoE.pdf,NCT01802333,0,Arm 1 (7+3: Daunorubicin + AraC),38.0,control,intervention,EXPERIMENTAL,control,"compared daunorubicin and cytarabine (DA), idarubicin with higher dose cytarabine (IA) and IA with vorinostat (IA + V)",control,pubmed,False,uncertain,3,3,False
PMID 37935977 a_Summary_SoE.pdf,NCT01802333,0,Arm 2 (IA: Idarubicin + AraC),36.0,intervention,intervention,EXPERIMENTAL,intervention,use of higher doses of cytarabine during induction ... with a histone deacetylase inhibitor resulted in high response rates,intervention,pubmed,False,uncertain,3,3,False
PMID 37935977 a_Summary_SoE.pdf,NCT01802333,1,Arm 3 (IA+V: IA + Vorinostat),50.0,intervention,intervention,EXPERIMENTAL,intervention,use of higher doses of cytarabine during induction ... with a histone deacetylase inhibitor resulted in high response rates,intervention,pubmed,False,uncertain,3,3,False
PMID 37980924 a_Summary_SoE.pdf,NCT02369653,0,No systemic anticoagulant prophylaxis,5.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 37980924 a_Summary_SoE.pdf,NCT02369653,0,Apixaban,5.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38039991 CT_Summary_SoE.pdf,NCT03830866,0,Arm B (Placebo + SoC CCRT),42.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38039991 CT_Summary_SoE.pdf,NCT03830866,0,Arm A (Durvalumab + SoC CCRT),42.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38039993 a_Summary_SoE.pdf,NCT03713593,0,Arm B (Lenvatinib + Placebo),21.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38039993 a_Summary_SoE.pdf,NCT03713593,0,Arm A (Lenvatinib + Pembrolizumab),21.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38059497 CT_Summary_SoE.pdf,NCT03750786,0,Group B (modified FOLFOX-6 + bevacizumab),27.0,control,intervention,EXPERIMENTAL,control,may improve outcomes over the existing standard of care (leucovorin),control,pubmed,False,confident_2arm,2,2,False
PMID 38059497 CT_Summary_SoE.pdf,NCT03750786,0,Group A (ARFOX + bevacizumab),27.0,intervention,control,ACTIVE_COMPARATOR,intervention,Arfolitixorin ... is an immediately active folate and may improve outcomes over the existing standard of care (leucovorin),intervention,pubmed,False,confident_2arm,2,2,False
PMID 38060199 CT_Summary_SoE.pdf,NCT04177108,0,Arm C (Paclitaxel + Placebo + Placebo),40.0,control,intervention,EXPERIMENTAL,control,Grade ≥3 adverse events were more frequent with the triplet than with doublets or single-agent paclitaxel,control,pubmed,False,count_mismatch,4,5,False
PMID 38060199 CT_Summary_SoE.pdf,NCT04177108,0,Arm A (Ipatasertib + Atezolizumab + Paclitaxel),40.0,intervention,intervention,EXPERIMENTAL,intervention,Triplet therapy comprised intravenous atezolizumab ... oral ipatasertib ... and intravenous paclitaxel ... as first-line therapy,intervention,pubmed,False,count_mismatch,4,5,False
PMID 38060199 CT_Summary_SoE.pdf,NCT04177108,1,Arm B (Ipatasertib + Paclitaxel / Atezolizumab + Paclitaxel),41.5,intervention,intervention,EXPERIMENTAL,unresolved,,intervention,pipeline_fallback(pubmed_unresolved),True,count_mismatch,4,5,False
PMID 38060199 CT_Summary_SoE.pdf,NCT04177108,2,Arm B - Cohort 2 (Atezolizumab + Paclitaxel + Placebo),40.0,intervention,intervention,EXPERIMENTAL,unresolved,,intervention,pipeline_fallback(pubmed_unresolved),True,count_mismatch,4,5,False
PMID 38103088 CT_Summary_SoE.pdf,NCT02872103,0,Arm 2 (Placebo / F-627 20 mg),51.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38103088 CT_Summary_SoE.pdf,NCT02872103,0,Arm 1 (F-627 20 mg),51.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38159809 CT_Summary_SoE.pdf,NCT04676412,0,Arm B (Pembrolizumab + Placebo),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38159809 CT_Summary_SoE.pdf,NCT04676412,0,Arm A (Pembrolizumab + Lenvatinib),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38231126 a_Summary_SoE.pdf,NCT02920008,0,Treatment Choice (TC),140.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38231126 a_Summary_SoE.pdf,NCT02920008,0,Guadecitabine (SGI-110),86.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38252907 a_Summary_SoE.pdf,NCT02864251,0,Arm C (Pemetrexed plus Platinum),18.0,control,control,ACTIVE_COMPARATOR,control,randomly assigned 1:1 to nivolumab ... plus platinum-doublet chemotherapy ... or platinum-doublet chemotherapy alone,control,pubmed,False,uncertain,3,3,False
PMID 38252907 a_Summary_SoE.pdf,NCT02864251,0,Arm A (Nivolumab plus Pemetrexed/Platinum),18.0,intervention,intervention,EXPERIMENTAL,intervention,evaluated nivolumab plus chemotherapy versus chemotherapy in patients with EGFR-mutated metastatic non-small-cell lung cancer,intervention,pubmed,False,confident,3,3,False
PMID 38252907 a_Summary_SoE.pdf,NCT02864251,1,Arm B (Nivolumab plus Ipilimumab),27.0,intervention,intervention,EXPERIMENTAL,unresolved,,intervention,pipeline_fallback(pubmed_unresolved),True,confident,3,3,False
PMID 38319255 a_Summary_SoE.pdf,NCT03462719,0,Arm B (Chlorambucil + Obinutuzumab),17.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38319255 a_Summary_SoE.pdf,NCT03462719,0,Arm A (Ibrutinib + Venetoclax),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38319800 a_Summary_SoE.pdf,NCT03732820,0,Arm B (Placebo + Abiraterone),17.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38319800 a_Summary_SoE.pdf,NCT03732820,0,Arm A (Olaparib + Abiraterone),17.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38319892 a_Summary_SoE.pdf,NCT03298451,0,Arm D (Sorafenib 400 mg BID),15.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 38319892 a_Summary_SoE.pdf,NCT03298451,0,Arm A (Durvalumab 1500 mg monotherapy),15.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 38319892 a_Summary_SoE.pdf,NCT03298451,1,Arm B (Durvalumab 1500 mg + Tremelimumab 75 mg x 4 doses),15.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 38319892 a_Summary_SoE.pdf,NCT03298451,2,Arm C (Durvalumab 1500 mg + Tremelimumab 300 mg x 1 dose),15.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,4,4,False
PMID 38319896 a_Summary_SoE.pdf,NCT03875235,0,Arm B (Placebo plus Gemcitabine and Cisplatin),24.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38319896 a_Summary_SoE.pdf,NCT03875235,0,Arm A (Durvalumab plus Gemcitabine and Cisplatin),24.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38320161 a_Summary_SoE.pdf,NCT03686215,0,Control Arm (Standard of Care),2.0,control,control,NO_INTERVENTION,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38320161 a_Summary_SoE.pdf,NCT03686215,0,Treatment Arm (LUM Imaging System),2.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38483412 a_Summary_SoE.pdf,NCT03274687,0,Arm I (COPORT),39.0,control,intervention,EXPERIMENTAL,control,To determine if HYPORT is noninferior to COPORT for patient-reported genitourinary (GU) and gastrointestinal (GI) symptoms,control,pubmed,False,confident_2arm,2,2,False
PMID 38483412 a_Summary_SoE.pdf,NCT03274687,0,Arm II (HYPORT),27.0,intervention,intervention,EXPERIMENTAL,intervention,HYPORT is a new acceptable practice standard for patients receiving postprostatectomy radiotherapy,intervention,pubmed,False,confident_2arm,2,2,False
PMID 38499457 CT_Summary_SoE.pdf,NCT03151408,0,Group B (Placebo + Azacitidine),101.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38499457 CT_Summary_SoE.pdf,NCT03151408,0,Group A (Pracinostat + Azacitidine),101.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38531002 a_Summary_SoE.pdf,NCT01575548,0,Arm B (Placebo),18.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38531002 a_Summary_SoE.pdf,NCT01575548,0,Arm A (Pazopanib),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38552197 a_Summary_SoE.pdf,NCT04471428,0,Control Arm (Docetaxel),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38552197 a_Summary_SoE.pdf,NCT04471428,0,Experimental Arm (Atezolizumab + Cabozantinib),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38561010 a_Summary_SoE.pdf,NCT03040999,0,Arm 2 (Placebo + CRT),51.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38561010 a_Summary_SoE.pdf,NCT03040999,0,Arm 1 (Pembrolizumab + CRT),51.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38648575 a_Summary_SoE.pdf,NCT03088813,0,Arm B (IV Topotecan),110.0,control,control,ACTIVE_COMPARATOR,control,compared second-line liposomal irinotecan with topotecan in patients with small cell lung cancer (SCLC),control,pubmed,False,count_mismatch,2,4,False
PMID 38648575 a_Summary_SoE.pdf,NCT03088813,0,Arm A (Irinotecan Liposome Injection),38.0,intervention,intervention,EXPERIMENTAL,intervention,compared second-line liposomal irinotecan with topotecan in patients with small cell lung cancer (SCLC),intervention,pubmed,False,count_mismatch,2,4,False
PMID 38683596 a_Summary_SoE.pdf,NCT02927249,0,Arm 2 (Placebo),2.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38683596 a_Summary_SoE.pdf,NCT02927249,0,Arm 1 (Aspirin),2.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38833643 a_Summary_SoE.pdf,NCT01674140,0,Arm 2 (Placebo + Endocrine Therapy),6.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38833643 a_Summary_SoE.pdf,NCT01674140,0,Arm 1 (Everolimus + Endocrine Therapy),6.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38833658 a_Summary_SoE.pdf,NCT04776148,0,Arm B (Investigator's Choice SOC - Regorafenib),28.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38833658 a_Summary_SoE.pdf,NCT04776148,0,Arm A (Lenvatinib + Pembrolizumab),27.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38838287a_Summary_SoE.pdf,NCT03729245,0,Arm B (Sunitinib or Cabozantinib),19.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38838287a_Summary_SoE.pdf,NCT03729245,0,Arm A (NKTR-214 + Nivolumab),21.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38849283 CT_Summary_SoE.pdf,NCT02726581,0,Arm B (Pd: Pomalidomide + Dexamethasone),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident,3,3,False
PMID 38849283 CT_Summary_SoE.pdf,NCT02726581,0,Arm A (N-Pd: Nivolumab + Pomalidomide + Dexamethasone),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,3,3,False
PMID 38849283 CT_Summary_SoE.pdf,NCT02726581,1,Arm C (NE-Pd: Nivolumab + Elotuzumab + Pomalidomide + Dexamethasone),22.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,3,3,False
PMID 38872480 a_Summary_SoE.pdf,NCT03635489,0,Placebo Group,0.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38872480 a_Summary_SoE.pdf,NCT03635489,0,Bevacizumab Group,0.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38889373 a_Summary_SoE.pdf,NCT04478266,0,Arm B (Letrozole plus Palbociclib),16.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38889373 a_Summary_SoE.pdf,NCT04478266,0,Arm A (Amcenestrant plus Palbociclib),16.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38942046 a_Summary_SoE.pdf,NCT03055013,0,Arm B (Observation),5.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 38942046 a_Summary_SoE.pdf,NCT03055013,0,Arm A (Perioperative Nivolumab),12.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMId 32955177 a_Summary_SoE.pdf,NCT02511106,0,Arm B (Placebo),7.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMId 32955177 a_Summary_SoE.pdf,NCT02511106,0,Arm A (AZD9291),7.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMId 32966830 a_Summary_SoE.pdf,NCT03197935,0,Arm B (Placebo + nab-paclitaxel + AC),28.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMId 32966830 a_Summary_SoE.pdf,NCT03197935,0,Arm A (Atezolizumab + nab-paclitaxel + AC),28.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMId 36395435 a_Summary_SoE.pdf,NCT03734016,0,Arm B (Ibrutinib 420 mg orally once daily),14.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMId 36395435 a_Summary_SoE.pdf,NCT03734016,0,Arm A (Zanubrutinib 160 mg orally twice daily),14.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
